20140904	520200	IOSH060500	33	0	33	1	1	0	2	2	3
20140904	520300	IOSH060600	7319	501	6818	1240	1240	0	247	360	390
20140904	520400	IOSH060502	263	36	227	27	27	0	7	11	13
20140904	522600	IOSH060502	237	24	213	51	51	0	3	5	5
20140904	530100	IOSH060500	1502	85	1417	267	267	0	56	88	94
20140904	530300	IOSH060502	349	40	309	40	40	0	9	13	15
20140904	530700	ANDH060500	13	1	12	3	3	0	1	1	1
20140904	530800	ANDH060501	57	8	49	6	6	0	10	14	14
20140904	530800	ANDH060600	1991	183	1808	350	350	0	84	118	135
20140904	532300	IOSH060500	16	0	16	1	1	0	2	2	2
20140904	532500	IOSH060502	304	61	243	74	74	0	8	13	15
20140904	532900	ANDH060500	46	7	39	7	7	0	0	2	3
20140904	533400	IOSH060500	12	0	12	1	1	0	0	0	0
20140904	540100	IOSH060600	6798	431	6367	1133	1133	0	261	386	425
20140904	542300	IOSH060600	723	50	673	93	93	0	36	60	64
20140904	542400	IOSH060502	14	0	14	0	0	0	1	2	3
20140904	610400	IOSH060500	292	13	279	65	65	0	5	5	7
20140904	610500	IOSH060600	10183	690	9493	1916	1916	0	335	482	534
20140904	610600	IOSH060502	239	20	219	38	38	0	9	15	17
20140904	620400	IOSH060600	1488	97	1391	232	232	0	43	65	72
20140904	620500	IOSH060502	169	3	166	28	28	0	3	6	7
20140904	632500	IOSH060600	613	18	595	77	77	0	18	28	33
20140904	632600	IOSH060502	25	5	20	3	3	0	2	2	2
20140904	640100	IOSH060500	295	18	277	78	78	0	10	15	15
20140904	640200	IOSH060600	1429	66	1363	278	278	0	37	63	69
20140904	640300	IOSH060502	33	0	33	4	4	0	2	3	3
20140904	650100	IOSH060600	27259	1836	25423	5224	5224	0	1030	1596	1774
20140904	650200	IOSH060502	72	2	70	10	10	0	2	2	2
20140904	652300	IOSH060600	4181	221	3960	876	876	0	158	233	247
20140904	652800	ANDH060500	2	0	2	0	0	0	1	1	1
20140904	652900	ANDH060501	81	3	78	9	9	0	7	7	7
20140904	652900	ANDH060600	2425	267	2158	409	409	0	125	188	214
20140904	659002	ANDH060503	30	7	23	6	6	0	0	2	2
20140904	-	BLBH020001	823	4	819	126	126	0	0	0	0
20140904	-	IOSH060101	35395	263	35132	7321	7321	0	0	0	0
20140904	-	IOSH060200	57918	3826	54092	11087	11087	0	1968	2945	3213
20140904	-	WINH040003	12329	46	12283	2318	2318	0	0	0	0
20140904	0	IOSH060500	140	1	139	29	29	0	6	9	10
20140904	110000	IOSH060500	20498	1681	18817	3644	3644	0	733	1122	1233
20140904	1108863952	ANDH060503	8	4	4	0	0	0	0	1	1
20140904	120000	IOSH060600	184852	14946	169906	36416	36416	0	6589	10060	11125
20140904	130400	ANDH060500	63	4	59	14	14	0	2	2	3
20140904	130500	ANDH060501	541	45	496	75	75	0	32	41	46
20140904	130500	ANDH060600	16696	1651	15045	2623	2623	0	871	1269	1432
20140904	130700	ANDH060503	1287	134	1153	220	220	0	65	93	102
20140904	131000	IOSH060600	29555	1814	27741	6324	6324	0	829	1266	1401
20140904	131100	IOSH060502	355	11	344	90	90	0	9	15	16
20140904	140300	ANDH060500	8	0	8	0	0	0	0	0	0
20140904	140400	ANDH060501	238	15	223	33	33	0	11	18	21
20140904	140400	ANDH060600	8423	952	7471	1403	1403	0	394	572	642
20140904	140600	ANDH060503	447	139	308	65	65	0	18	25	28
20140904	141000	IOSH060502	350	26	324	43	43	0	11	13	14
20140904	150200	ANDH060500	61	2	59	5	5	0	4	5	5
20140904	150300	ANDH060501	56	0	56	8	8	0	1	2	3
20140904	150300	ANDH060600	1373	121	1252	230	230	0	74	112	126
20140904	150500	ANDH060503	320	32	288	76	76	0	24	33	35
20140904	152500	ANDH060501	107	8	99	5	5	0	6	10	14
20140904	152500	ANDH060600	2464	281	2183	404	404	0	149	229	251
20140904	210100	IOSH060500	1706	167	1539	273	273	0	51	85	94
20140904	210200	IOSH060600	62451	4678	57773	11767	11767	0	2416	3637	4026
20140904	210300	IOSH060502	533	34	499	104	104	0	20	28	31
20140904	210700	ANDH060500	71	15	56	15	15	0	2	4	6
20140904	210800	ANDH060501	230	34	196	33	33	0	14	22	24
20140904	210800	ANDH060600	5823	740	5083	1037	1037	0	327	475	534
20140904	211200	IOSH060500	30	0	30	1	1	0	1	4	4
20140904	211300	IOSH060600	2080	148	1932	360	360	0	85	128	138
20140904	211400	IOSH060502	195	2	193	42	42	0	2	3	3
